,UUID,SRC HOSTNAME,DST HOSTNAME,THROUGHPUT (mean),LATENCY (mean),RETRANSMITS (mean),BYTES (mean)
1133,0b2211dd-7ec9-4a3d-930f-dcbd0492cabf,localhost,tau.ijs.si,5193006378.969193,50666.11666666667,2031,649127236.2666667
1134,f65a06f5-36b2-4b65-9412-5699ed183ab0,localhost,sacr-pt1.es.net,7776771647.22231,33398.50833333333,1,972096763.7333333
1135,751512b8-96d3-4efc-904d-d42d3d93a6ba,localhost,sacr-pt1.es.net,7805949847.861855,33393.36666666667,0,975744934.4
1136,965d68cc-ac8a-473c-a765-55a230928ab4,localhost,sacr-pt1.es.net,7792259142.050023,33385.59166666667,1,974037717.4666667
1137,bf8f80fb-e8e4-44c1-ad94-5f67a62dfa3f,localhost,sacr-pt1.es.net,7832513740.433054,33388.15,2,979065425.0666667
1138,292c4a5d-92d5-4197-af3e-56eaade580c2,localhost,cern-773-pt1.es.net,6021947897.136137,43346.725,0,752744490.8
1139,f796b4b2-bded-4edd-b4a6-0551f4bb7125,localhost,cern-773-pt1.es.net,5987018694.6919,43351.13333333333,0,748377661.1333333
1140,50857109-7954-48d4-a281-96b68aa811ce,localhost,cern-773-pt1.es.net,5990841681.654845,43347.96666666667,0,748856021.4666667
1141,2a73ee0e-5ad6-47e3-8102-a0c60541882a,localhost,cern-773-pt1.es.net,6025756717.042632,43351.825,0,753225088.1333333
1142,d0617d54-098b-4510-9f47-35efae987872,localhost,cern-773-pt1.es.net,5987314699.374502,43354.24166666667,0,748419114.8
1143,14831131-49fa-42e0-ada8-558f3eb28a24,localhost,tau.ijs.si,5112092631.882667,50657.791666666664,13,639012388.4
1144,dbed8e5f-d47b-4557-9987-47948dc6c4fa,localhost,tau.ijs.si,5123103775.941035,50623.425,2,640388644.4
1145,0a6eb791-267f-43f8-b27d-af602c63f426,localhost,tau.ijs.si,5120481485.28086,50570.1,24,640060964.4
1146,c91cac86-1822-4ad6-a23f-590dc82c638b,localhost,tau.ijs.si,5122054005.89736,50635.058333333334,11,640257572.4
1147,b3e97136-9b99-48e4-a939-8c3d93cbb057,localhost,tau.ijs.si,5121879328.819517,50628.925,20,640235727.0666667
1148,caed376b-be7f-4325-b8e1-5f1b5f60c0db,localhost,lcgps02.gridpp.rl.ac.uk,4584659571.964542,37559.808333333334,200379,573083172.4
1149,b8a3bcfb-de2c-46f5-a707-8923f3c7c77a,localhost,lcgps02.gridpp.rl.ac.uk,5829267340.199887,38023.1,8130,728664550.4
1150,16da7b8d-74d2-4c9e-b190-4f5f72e329a8,localhost,lcgps02.gridpp.rl.ac.uk,5695803471.034873,37720.875,49013,711975801.7333333
1151,c0787571-7fd9-415f-a4a3-19eaf3a856ae,localhost,lcgps02.gridpp.rl.ac.uk,6043227041.1662,37582.73333333333,20986,755404324.4
1152,de882c6a-becf-4487-8a58-090d0946006b,localhost,lcgps02.gridpp.rl.ac.uk,4400566251.82552,37787.71666666667,412545,550071469.0666667
1153,4d5f4411-40d6-4cad-be6b-af7786a5e025,localhost,perfsonar.na.infn.it,4813238582.18882,53753.11666666667,49,601656868.4
1154,2f059d5c-c8eb-4282-a0f0-e8a016f686e8,localhost,perfsonar.na.infn.it,4851158151.855064,53757.458333333336,9,606397305.7333333
1155,8019a31a-1fb4-4ed3-ba5d-1391ecf9c564,localhost,perfsonar.na.infn.it,4859537410.68846,53755.73333333333,0,607445881.7333333
1156,76eb0070-9399-4793-82af-ea75a44f8b1d,localhost,perfsonar.na.infn.it,4832997006.737124,53796.49166666667,0,604125391.0666667
1157,83ed15d0-97df-445c-b233-b54e0249427a,localhost,perfsonar.na.infn.it,4822685861.70838,53779.683333333334,31,602836516.4
1158,6d1b381c-21ad-428b-823a-f848c7330950,localhost,nsw-brwy-ps1.aarnet.net.au,2179793904.186744,116906.69166666667,0,272474837.46666664
1159,7ca9d8ab-e445-4829-8d99-fe49bae4fb0b,localhost,nsw-brwy-ps1.aarnet.net.au,2186957116.6010346,116533.00833333333,0,273370496.1333333
1160,8fe8d94b-b1f1-4408-868f-3632f1245022,localhost,nsw-brwy-ps1.aarnet.net.au,2197445004.559907,116914.65833333334,0,274681216.1333333
1161,7d012453-bb6e-4402-9c39-c7e778acfae5,localhost,nsw-brwy-ps1.aarnet.net.au,2184014337.1677413,116688.725,0,273002406.4
1162,8bc2e6d0-1256-4d60-8a9c-e51577d2c4f1,localhost,nsw-brwy-ps1.aarnet.net.au,2190106813.426029,116379.48333333334,0,273763712.1333333
1163,aa932527-3f51-4090-99b9-4fe91f26ac21,localhost,perfsonar2.icepp.jp,2862725770.9591775,88070.60833333334,0,357841103.06666666
1164,02bf5bd0-b82e-47cb-96c2-cf9e02285b83,localhost,perfsonar2.icepp.jp,2896101060.5406113,87908.35833333334,0,362013561.73333335
1165,2d8d44ea-0281-4afe-9c52-5294042ec948,localhost,perfsonar2.icepp.jp,2889985683.39697,88060.85,0,361248975.06666666
1166,04f3789e-75ca-4bf4-a70e-6853a1bb8958,localhost,perfsonar2.icepp.jp,2889433513.532324,88067.51666666666,0,361183439.06666666
1167,96a912f4-b10c-410a-b12e-411baa61fe8b,localhost,perfsonar.na.infn.it,4798190570.985026,53744.225,16,599778169.7333333
1168,a98705e8-7574-4a8b-891f-a31ac9e4f055,localhost,eqx-ash-pt1.es.net,9890400037.839714,8712.858333333334,880,1236309359.4
1169,22f60671-90d6-46cd-a1e3-f1b5c0150578,localhost,tau.ijs.si,5201374683.058188,50664.85833333333,2744,650175812.2666667
1170,fe4e3269-4d07-4a33-989b-b608503ec6e9,localhost,kans-pt1.es.net,9637285412.593233,18020.116666666665,1188,1204662182.4
1171,3f16458a-2f74-40ef-89de-9ac75c6919a4,localhost,kans-pt1.es.net,9635515716.062166,17972.883333333335,1193,1204440448.1333334
1172,285d1504-95ff-46a5-a85e-e7597a3a6064,localhost,kans-pt1.es.net,9593817822.731474,17891.883333333335,1195,1199241258.8
1173,a08aa04a-6305-47f6-b333-aaa487198921,localhost,kans-pt1.es.net,9582292724.75321,18133.766666666666,1187,1197799466.8
1174,92f80ac7-2607-498d-991f-03121672f6ab,localhost,kans-pt1.es.net,9571725161.421915,17932.641666666666,1188,1196466901.4666667
1175,f87b033a-49a9-4cc6-a47c-f553e283517e,localhost,denv-pt1.es.net,9626983413.32192,25113.35,7,1203373307.7333333
1176,2346bf0e-61e7-4faa-a6b4-3690afc8ef7b,localhost,denv-pt1.es.net,9297023592.25856,24907.75,1583,1162129169.2666667
1177,33103a4a-2d29-4807-85b9-f751602a3779,localhost,denv-pt1.es.net,9580469414.05468,25035.408333333333,373,1197562449.0666666
1178,356016bd-a918-4459-ba83-6ce7c28f5d6e,localhost,denv-pt1.es.net,9655950700.50271,25240.108333333334,2,1206996352.1333334
1179,a5ea3570-3b32-4d33-9c03-0ae724cfe77d,localhost,denv-pt1.es.net,9349602045.31785,24914.45,2739,1168701482.8
1180,375326a8-24b6-4d50-88fd-2ac0c2165b70,localhost,sacr-pt1.es.net,7876560310.6332035,33390.433333333334,2,984570449.0666667
1181,7f8c75dc-19d6-41a3-a29e-863ba05b516f,localhost,sacr-pt1.es.net,7845008675.48772,33390.84166666667,2,980635008.1333333
1182,4c5f6c6c-9bcb-45a7-aee0-39b2c1c67955,localhost,sacr-pt1.es.net,7843654249.488318,33388.26666666667,2,980460245.4666667
1183,83e8913c-4be1-46d6-a10a-eaa96992c424,localhost,sacr-pt1.es.net,7883021271.26029,33386.425,2,985378726.4
1184,8bbcf02b-0a49-47cb-84c5-da7362c209c7,localhost,sacr-pt1.es.net,7833917175.23313,33383.933333333334,4,979240038.6
1185,99d56bcf-1b21-4b9f-858f-a0511b67b3d8,localhost,cern-773-pt1.es.net,6080627132.007802,43346.26666666667,0,760084522.8
1186,34376914-c249-4d7c-891a-84ba3fad1660,localhost,cern-773-pt1.es.net,6079925351.03576,43346.0,0,759997141.4666667
1187,282a7dea-8651-45c4-a60a-02eac7231a21,localhost,cern-773-pt1.es.net,6078938954.37529,43348.933333333334,0,759868306.4666667
1188,cbd2ce8e-d05d-4811-83b8-7b990389fe1b,localhost,cern-773-pt1.es.net,6094825457.252846,43347.208333333336,0,761853994.8
1189,4116ba41-62cf-4f44-9162-b61592009169,localhost,cern-773-pt1.es.net,6048164076.630454,43348.26666666667,0,756021290.8
1190,382ff113-cfdb-46c2-881e-762f5fcce48f,localhost,tau.ijs.si,5126379834.542608,50654.34166666667,17,640803705.7333333
1191,6eeb6dc1-337f-44be-8a85-e5a16d481c99,localhost,tau.ijs.si,5157881682.02029,50657.4,16,644735865.7333333
1192,d97bb5ed-01e3-44c7-b5cb-16b189d8f918,localhost,tau.ijs.si,5151916917.2528,50565.175,15,643993124.4
1193,1d7a4ee2-c43c-4a1d-b31c-7358b33e982b,localhost,tau.ijs.si,5141786479.45859,50659.46666666667,16,642726095.0666667
1194,6dcb5062-2c09-43c4-945a-9fe0742ee899,localhost,tau.ijs.si,5151390829.13319,50560.48333333333,2,643927588.4
1195,186f698c-0257-41b8-b956-0018da2d1deb,localhost,lcgps02.gridpp.rl.ac.uk,4173967755.94138,37502.75,29641,521746639.06666666
1196,40751f35-408e-40e7-946a-db79be59fbf2,localhost,lcgps02.gridpp.rl.ac.uk,4692139492.453533,37685.941666666666,27225,586518052.4
1197,65156632-73c4-4328-8174-448c3949c12f,localhost,lcgps02.gridpp.rl.ac.uk,5442901430.723847,37536.15833333333,13150,680365604.4
1198,a6780203-4178-4470-8289-fc716d1af453,localhost,lcgps02.gridpp.rl.ac.uk,5664519459.326424,37590.058333333334,17217,708065487.0666667
1199,3f75abd6-aa6c-477e-afd7-42dd1b8ac54d,localhost,lcgps02.gridpp.rl.ac.uk,5208663037.763418,37526.425,14019,651084290.4
1200,7a2763ff-6396-4303-8e30-bbd13da09da6,localhost,perfsonar.na.infn.it,4837191386.0441,53754.683333333334,0,604649679.0666667
1201,92a89c09-a109-4b32-a27b-5bbb8c734659,localhost,perfsonar.na.infn.it,4826705639.151284,53744.65,18,603338959.0666667
1202,dfc21e8f-0d4e-4912-8188-cf41fe17dc04,localhost,perfsonar.na.infn.it,4816215798.480156,53754.125,68,602028239.0666667
1203,9b064028-9676-4a0d-991e-318e1f03524d,localhost,perfsonar2.icepp.jp,2868652491.4458046,87904.86666666667,0,358583844.4
1204,c6e4ddf0-c9c9-4c4d-8a2d-34a8cd382e0d,localhost,eqx-ash-pt1.es.net,9907708177.57593,9280.058333333332,3987,88099102.93333334
1205,07260124-5ed8-4249-bac2-be7cfa91dca3,localhost,eqx-ash-pt1.es.net,9906935829.423796,9236.958333333334,2946,100999332.86666666
1206,352a2de5-ac0c-411c-8c66-f58f5d07cf9b,localhost,eqx-ash-pt1.es.net,9907673513.45845,9219.433333333332,3063,122218829.2
1207,3b784f0e-8dbf-4b37-8be0-536bb8e41be1,localhost,eqx-ash-pt1.es.net,9906796330.112293,9255.483333333334,3435,99405667.46666667
1208,52ee5f36-171a-44a7-8ff5-0dcabc35bd14,localhost,eqx-ash-pt1.es.net,9907242694.65311,9438.275,3175,102889437.53333333
1209,9139146d-7568-451d-b8ed-2c1e00733a5a,localhost,star-pt1.es.net,9875496081.915854,13611.158333333333,5437,93130914.4
1210,abcda9fe-6602-447d-b407-2d800666b3b9,localhost,star-pt1.es.net,9880238077.678595,13553.916666666666,5368,92345526.33333333
1211,7f3fc350-064c-4efe-8a79-8ba338463e0b,localhost,star-pt1.es.net,9907810845.026524,13513.183333333332,6397,94531473.73333333
1212,02683be8-0d4b-4776-99b4-fce42ee834f1,localhost,star-pt1.es.net,9907721317.93136,13557.025,5518,90583925.33333333
1213,e5d9b178-459e-440a-87a2-821c4c37cdb8,localhost,star-pt1.es.net,9783897100.52479,13265.233333333334,5316,119065948.2
1214,7c4e4973-d518-4d4a-bdf7-9f83876d2be8,localhost,kans-pt1.es.net,9817477280.075367,21643.091666666667,9609,37616702.733333334
1215,e491e878-76f9-4a3a-859f-541dfaa59208,localhost,kans-pt1.es.net,9815374193.68796,21498.616666666665,8070,62660772.86666667
1216,699cb716-aa05-4fcb-ae5d-72838e953da4,localhost,kans-pt1.es.net,9825464006.29199,21293.008333333335,8193,79803173.2
1217,05bc6980-bb88-4f17-be40-8b98b62816fd,localhost,kans-pt1.es.net,9841556286.51249,21523.158333333333,7931,67458472.0
1218,2a2fd344-594f-456c-85f8-879fbc4c8750,localhost,kans-pt1.es.net,9843420148.896965,21329.85,8034,57386729.4
1219,a8ea698f-7e4a-4d59-a50d-d4fd5521b9b6,localhost,denv-pt1.es.net,9775068561.021164,26505.825,19001,24381562.533333335
1220,59fda41c-13ae-4c17-bdf3-b9c98bff989a,localhost,denv-pt1.es.net,9759239783.48019,26453.208333333332,12700,24556325.2
1221,2e6b6ec7-f77d-4e2c-9f0f-2d21a7d249fb,localhost,denv-pt1.es.net,9761945752.184084,26785.841666666667,12622,23507749.2
1222,5c942556-f016-490f-ad5f-c2753b7cf05e,localhost,denv-pt1.es.net,9755226817.302046,26664.208333333332,11424,47849117.6
1223,dfa97a70-a65c-4a97-be9f-639c4196ab86,localhost,denv-pt1.es.net,9758815950.22086,26166.691666666666,13287,32028473.133333333
1224,6a60a3eb-6341-48af-b9d3-157dcca3ef18,localhost,sacr-pt1.es.net,9734011601.923664,36600.125,29937,17302630.6
1225,ea5af8d1-b694-4048-b989-44a67e6be322,localhost,sacr-pt1.es.net,9705396370.23951,36267.14166666667,22448,20320865.8
1226,cc6e9dc7-c465-4fb0-8367-59c5dd8c2f41,localhost,sacr-pt1.es.net,9747349339.559103,36527.65,28795,17439292.4
1227,c5571e8a-0588-4073-843a-89da88cadc67,localhost,sacr-pt1.es.net,9737441869.474405,36477.95,29848,19047125.466666665
1228,ecc97e96-e3c4-433e-bd85-adb232a7370e,localhost,sacr-pt1.es.net,9781392646.39885,36424.36666666667,31605,20470651.333333332
1229,7fe32bc0-f203-404b-9bcc-826946e8a149,localhost,cern-773-pt1.es.net,9667556189.569937,46590.24166666667,31842,20488917.466666665
1230,01563aaf-b705-41f4-91c2-8e9fe5d8ae6b,localhost,cern-773-pt1.es.net,9701668102.43118,45956.275,31697,18438587.933333334
1231,5c8506dc-6a51-4e2b-a7f4-1ee31af95146,localhost,cern-773-pt1.es.net,9717347635.67827,46165.15,36904,14094945.8
1232,784a3f58-59ad-4b6f-bd36-18eef4890a6a,localhost,cern-773-pt1.es.net,9681320671.8991,46107.191666666666,32166,21646720.133333333
1233,ec4353be-3e80-4a0f-b62a-cc575c6f9b08,localhost,cern-773-pt1.es.net,9686116859.013025,46570.01666666667,33647,14247863.133333333
1234,bb314ede-9fce-438b-a5ad-f1b8a749631a,localhost,tau.ijs.si,8910550548.299107,50848.25833333333,232037,11299163.733333332
1235,e08e9152-6f83-4041-980c-cb1975c7edb2,localhost,tau.ijs.si,8947512063.94817,50823.333333333336,268585,11751061.866666667
1236,eadbadad-65da-4d34-8b8b-90099018af2f,localhost,tau.ijs.si,8738782684.70713,50793.458333333336,201126,7076160.533333333
1237,4ba3023b-19df-4bfe-8fef-83761db97b6a,localhost,tau.ijs.si,8855366064.53206,50847.933333333334,235859,8060286.533333333
1238,c8f441a0-692f-4040-806e-fff433007366,localhost,tau.ijs.si,8702246518.633936,50807.11666666667,227331,6880638.533333333
1239,e02de9a6-08cf-4cba-b053-a0f6e9989e23,localhost,perfsonar.na.infn.it,8905340892.297756,54900.225,436264,5260825.866666666
1240,33f8cc2c-789e-41e7-b676-ba0906d23962,localhost,perfsonar.na.infn.it,8845501540.20492,54570.875,244624,6655886.4
1241,6bcaba5c-955f-4271-af28-c12734018013,localhost,perfsonar.na.infn.it,9005761577.832247,55620.691666666666,200114,2204651.2
1242,1aa96f44-e533-4cb8-bc50-7942e3ccc284,localhost,perfsonar.na.infn.it,8794023533.29639,54705.75,427011,4233226.4
1243,9c79d081-d76d-4046-8d69-84860926f71e,localhost,perfsonar.na.infn.it,8742020505.35557,54323.675,247142,5503296.533333333
1244,b60d0334-b912-4ba0-aa34-f493ef70b780,localhost,eqx-ash-pt1.es.net,9777420982.55011,10084.391666666666,817425,2303160.8
1245,fca5f931-035b-428b-a5e6-18473abd0d79,localhost,eqx-ash-pt1.es.net,9756985551.30043,10214.683333333332,816605,1873263.4
1246,6505c46d-4794-489b-9655-08a5acdae7c0,localhost,eqx-ash-pt1.es.net,9753191437.68522,10183.766666666666,823749,1821519.5333333334
1247,1932043d-8e46-4790-a9d4-5f65d4269b5d,localhost,eqx-ash-pt1.es.net,9761017227.24025,10196.975,838848,1766422.8666666667
1248,48fb18e7-f14b-4a49-98b9-f59df4eac8c3,localhost,eqx-ash-pt1.es.net,9752955249.281357,10157.1,827236,1913173.2666666666
1249,812351d5-559c-4bd3-9c37-eced8b611d0b,localhost,star-pt1.es.net,9754795255.273785,14700.241666666667,1070368,1378426.5333333334
1250,3180e369-02b6-40d6-9dc1-30aa98279fbb,localhost,star-pt1.es.net,9888758799.70122,14796.433333333332,1111488,1494364.2
1251,7efe7621-b7b4-4cff-a680-6a0ce82e1059,localhost,star-pt1.es.net,9743785724.06903,14812.725,1098779,1557364.9333333333
1252,1194a01b-345a-4ffb-820a-f899554edd9f,localhost,star-pt1.es.net,9751079052.524834,14889.233333333334,1135442,1386104.2
1253,f6812e4a-16c1-4442-b143-4df9c3465d3e,localhost,star-pt1.es.net,9878415292.496376,14727.166666666666,1073527,1491155.1333333333
1254,db3004c4-ee0c-44f9-9939-e93107ac41f8,localhost,kans-pt1.es.net,9779518156.58382,22294.108333333334,1086649,1704018.6666666667
1255,c47b754a-ff0b-4ea5-846a-86b6921bab60,localhost,kans-pt1.es.net,9870018318.42209,22662.583333333332,1140376,1466255.2666666666
1256,953c77a4-acf5-4650-b731-bf21a5dcc3c6,localhost,kans-pt1.es.net,9861388528.305536,22533.55,1154138,1637438.7333333334
1257,b0072b0d-8fc4-4e94-9171-361642cb00ea,localhost,kans-pt1.es.net,9822438681.691896,22619.291666666668,1127736,1552145.2666666666
1258,573e404c-51c6-45be-a115-4bb8bd639104,localhost,kans-pt1.es.net,9879237113.70309,22625.116666666665,1164067,1529256.0
1259,fe74144f-0b9a-46b6-9632-ea73e76bc4b0,localhost,denv-pt1.es.net,9642502482.38782,27764.716666666667,1131460,1529703.4
1260,fe6cd871-19ed-4b1f-8229-122fb4d52847,localhost,denv-pt1.es.net,9690915949.607325,27777.191666666666,1154513,1684261.2
1261,dcbed761-a3c3-4a26-9f71-945097bf010f,localhost,denv-pt1.es.net,9818600981.16848,28055.95,1155504,1661371.9333333333
1262,51dfe4f7-ca80-47b9-b8b5-d9981c744734,localhost,denv-pt1.es.net,9787934121.42807,27811.866666666665,1136498,1797586.3333333333
1263,211bb2b6-66f3-4b99-9fe5-4e8335099bc8,localhost,denv-pt1.es.net,9694043665.78166,27715.633333333335,1152869,1749797.2
1264,aca2f409-f7f1-4a21-9e64-0536c2841704,localhost,sacr-pt1.es.net,9682872182.262653,37500.7,1084596,2182528.1333333333
1265,847bf914-f370-4e0f-bdbf-1a56aa262e2e,localhost,sacr-pt1.es.net,9543053637.288267,37683.925,985685,2207505.2666666666
1266,9314edb6-7855-413f-a2c6-7c1d704c25ef,localhost,sacr-pt1.es.net,9702114715.325514,37589.8,1006314,2055035.3333333333
1267,d9e696b8-8311-43f4-a880-ee884eb5665b,localhost,sacr-pt1.es.net,9496610797.34029,37710.425,1072380,2226218.8
1268,f89b63c6-bb85-4243-b1cf-6b314c54345e,localhost,sacr-pt1.es.net,9573469399.659834,37588.65833333333,1037609,1920384.1333333333
1269,fd8d8719-c9e9-4b0c-9b87-892d17686a4d,localhost,cern-773-pt1.es.net,9498984604.82525,47479.10833333333,1029052,2444672.1333333333
1270,41891c8b-cccf-4368-81a8-9f5c3e57956c,localhost,cern-773-pt1.es.net,9503179224.46835,47477.74166666667,990253,2080012.4666666666
1271,9e9b0119-1ba5-4094-b867-5441e5a9fd93,localhost,cern-773-pt1.es.net,9367599778.07367,47658.63333333333,903510,2251643.3333333335
1272,ea428842-0f70-4899-b6d3-04001ed1028f,localhost,cern-773-pt1.es.net,9527104197.68357,47969.566666666666,1005407,2294886.6
1273,8dd9f37c-c635-470f-80f4-33764edac138,localhost,cern-773-pt1.es.net,9488883224.07645,47752.14166666667,1016461,2313600.1333333333
1274,dcf97907-fabb-4604-96a6-e53bc6f34df3,localhost,tau.ijs.si,8405620476.911795,51452.933333333334,5293529,2532331.2
1275,bfbe4f37-4a8b-4204-ac78-fb981e4542b8,localhost,tau.ijs.si,8327954460.236298,51545.708333333336,5592430,1942507.2
1276,e27a7e85-9135-42a6-9276-75990a4517f4,localhost,tau.ijs.si,8490939883.387632,51464.9,5416791,2001744.4
1277,439ef535-1b73-4fa9-aef7-f4f41f68e76c,localhost,tau.ijs.si,8402185974.912553,51466.3,5392065,1809263.2
1278,36b21efe-106f-4084-b7b8-03b83814ea0c,localhost,tau.ijs.si,8500540322.634812,51266.075,5587220,1898816.5333333334
1279,61e64855-d89a-46fa-968e-4db10ac1d64c,localhost,lcgps02.gridpp.rl.ac.uk,4332702475.187023,39043.86666666667,348942,21974677.866666667
1280,36eaea7f-7171-4868-8dc9-4c0ecdf12afd,localhost,lcgps02.gridpp.rl.ac.uk,3753673343.207653,39714.075,29521,29654678.4
1281,d73340ca-d8e7-4a96-9c79-bf9723fc305c,localhost,perfsonar.na.infn.it,8480399265.94388,56159.75833333333,5266109,2641557.8666666667
1282,b0231cba-6128-43d6-93fd-1fc9b4fd61d4,localhost,perfsonar.na.infn.it,8091051536.517103,56490.10833333333,4336500,1809263.2
1283,897222d1-7378-462a-add5-7e500bf5a446,localhost,perfsonar.na.infn.it,7201601392.825065,58546.75,1806992,1343174.6666666667
1284,bc0434eb-65cb-4456-927f-8016a020fa88,localhost,perfsonar.na.infn.it,7672932182.99079,56427.308333333334,3411014,2268015.2
1285,4d42754a-bbe0-41f7-9183-355749d25836,localhost,perfsonar.na.infn.it,7072200782.431377,57683.35833333333,1611844,2769589.066666667
1286,6756434e-d101-4811-9e2d-22744e31f5f0,localhost,eqx-ash-pt1.es.net,9684436836.127903,5272.433333333333,3090,1210556097.5333333
1287,09c6d655-8833-4f3f-b1b4-642d0e807bfd,localhost,eqx-ash-pt1.es.net,9683021589.941004,5231.258333333333,3188,1210378203.0666666
1288,d07b2e9e-8e5b-4686-a398-436da57eb4f3,localhost,eqx-ash-pt1.es.net,9668375310.16131,5346.675,2832,1208551546.5333333
1289,a6ef4eb5-6b4a-4b56-b9d9-f730bb45680e,localhost,eqx-ash-pt1.es.net,9665547026.55009,5215.541666666667,3557,1208196801.5333333
1290,997258a4-7faf-4fdf-9708-03edc413f5a3,localhost,eqx-ash-pt1.es.net,9667756201.16064,5189.725,3570,1208482878.7333333
1291,4c6ddc1e-aed9-471e-862e-00dd128c514f,localhost,star-pt1.es.net,9662425118.742353,9953.45,3525,1207804629.4666667
1292,f546cbe8-765c-479b-bd5a-2a14d795128e,localhost,star-pt1.es.net,9676764888.74065,9781.358333333334,3481,1209599078.6
1293,700b11ca-93b8-4ab5-bf50-8e6e7517f620,localhost,star-pt1.es.net,9638328366.68258,9782.858333333334,3470,1204792210.4666667
1294,bd86f0b2-c66b-44c6-a580-1563352a86a6,localhost,star-pt1.es.net,9681824762.01797,9941.975,3547,1210232593.2666667
1295,b1f64bb7-b06f-4fd0-8cdc-a6a280580df8,localhost,star-pt1.es.net,9675709000.167366,9790.958333333334,3433,1209464874.8
1296,e0c7fd18-0612-4010-9e4e-64b18f7bb4d3,localhost,kans-pt1.es.net,9679554258.83831,17899.208333333332,1188,1209945472.1333334
1297,01a9cae1-43f1-483e-872a-933e91825310,localhost,kans-pt1.es.net,9663651193.931366,18066.116666666665,1193,1207957546.8
1298,40798c52-f562-40e5-bd02-2758c84bf26b,localhost,kans-pt1.es.net,9568752763.89668,18719.833333333332,2529,1196095530.8
1299,0509094e-899a-473d-be1f-efb31e9bfbbe,localhost,kans-pt1.es.net,9578030566.46201,18744.85,2146,1197256614.4
1300,1c57a9c0-c54c-4476-a94f-8720c675766b,localhost,kans-pt1.es.net,9568577523.01143,18583.833333333332,1429,1196073685.4666667
1301,db941aad-3bd5-4d1c-a141-50ec9ea673e7,localhost,denv-pt1.es.net,9224429367.55976,24900.183333333334,795,1153060224.1333334
1302,f18112ba-3e60-42b6-8368-45009a5537d5,localhost,denv-pt1.es.net,9419943720.64916,25186.716666666667,175,1177505152.1333334
1303,cafe600b-b776-42e6-b9ef-5be5c3882a7e,localhost,denv-pt1.es.net,9628016256.049057,26090.175,2,1203503335.8
1304,d59d642c-1067-4f83-8221-5c8791bf3217,localhost,denv-pt1.es.net,9318794769.34637,24933.333333333332,3110,1164856704.1333334
1305,93ff85aa-8767-41d6-b375-3a1de290be18,localhost,denv-pt1.es.net,9557412920.739,24896.516666666666,902,1194678865.0666666
1306,bb14834d-5576-48d1-a958-2e39e686f169,localhost,sacr-pt1.es.net,7880042089.021771,33390.75,3,985006311.8
1307,1f97b40b-ad5b-492a-a1ac-fb370ff0dbad,localhost,sacr-pt1.es.net,7883840454.413872,33385.808333333334,1,985484672.1333333
1308,d6dd362f-13dd-47e2-9696-aa1a54fed0b4,localhost,sacr-pt1.es.net,7881622646.000624,33384.90833333333,3,985203963.7333333
1309,3b0334c6-c3e3-40d1-9d46-36c23d5e8f43,localhost,sacr-pt1.es.net,7876555322.150246,33412.583333333336,0,984570449.0666667
1310,cd38114b-b57e-4bfd-bc6c-f5bad2140672,localhost,sacr-pt1.es.net,7906934174.612324,33381.51666666667,6,988367957.8666667
1311,d251c7f3-215f-4fcc-bba9-d579a97f59cc,localhost,cern-773-pt1.es.net,6062143661.01803,43350.291666666664,0,757768917.4666667
1312,e4ac8d7c-2a2b-4640-9f58-afb592e295a1,localhost,cern-773-pt1.es.net,6039905343.201427,43355.7,0,754994560.1333333
1313,92c0dcad-9772-45a9-9c30-b4e5491e6645,localhost,cern-773-pt1.es.net,6056046385.419508,43351.291666666664,0,757006567.8
1314,481ec6ae-d026-4796-bc46-36531e980ea7,localhost,cern-773-pt1.es.net,6040649289.729067,43355.708333333336,0,755081941.4666667
1315,c019271b-92aa-4be1-8e70-8596b6859946,localhost,cern-773-pt1.es.net,6053880487.0254135,43357.23333333333,0,756742186.8
1316,cecce4c8-e46f-4032-b91f-626b18f7dfc0,localhost,tau.ijs.si,5148093953.019024,50617.85,21,643512527.0666667
1317,fb42330e-b997-403e-98ea-80c49c9960ec,localhost,tau.ijs.si,5146347186.202122,50611.666666666664,10,643294073.7333333
1318,fac18cb1-46d2-4cf4-8a66-4e7113f444ff,localhost,tau.ijs.si,5162419655.99774,50611.09166666667,8,645303844.4
1319,210bad6f-2a62-4ae2-8918-fc78983b73ef,localhost,tau.ijs.si,5181466154.981357,50555.066666666666,14,647684985.7333333
1320,6ed11239-d4a7-4f8e-aefd-2f557cb7ad2a,localhost,eqx-ash-pt1.es.net,9889567979.616646,8713.116666666667,746,1236202817.1333334
1321,95893aca-b2e0-4e45-934d-1107b590b3c6,localhost,eqx-ash-pt1.es.net,9887966058.70796,8751.491666666667,22,1235997261.1333334
1322,894e46e9-22ef-4830-b470-6eebd27b1c99,localhost,eqx-ash-pt1.es.net,9888449638.668594,8642.316666666668,166,1236062797.1333334
1323,252aa88c-b0ab-447e-974e-e7b263d462d3,localhost,eqx-ash-pt1.es.net,9888016002.64693,8736.758333333333,18,1236003524.7333333
1324,737f2638-66e0-49b5-9679-e1b037b7b293,localhost,star-pt1.es.net,9871189694.059883,13019.691666666668,4145,1233904284.8666666
1325,3027b5c4-cc22-45e7-8d46-330b7a3fc1ab,localhost,star-pt1.es.net,9871684035.718864,12666.916666666666,4123,1233969820.8666666
